iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_vaccinations
IND,Asia,India,2021-01-15,10527683.0,15590.0,16323.714,151918.0,191.0,0.0
IND,Asia,India,2021-01-16,10542841.0,15158.0,15886.0,152093.0,175.0,191181.0
IND,Asia,India,2021-01-17,10557985.0,15144.0,15385.857,152274.0,181.0,224301.0
IND,Asia,India,2021-01-18,10571773.0,13788.0,15025.429,152419.0,145.0,454049.0
IND,Asia,India,2021-01-19,10581837.0,10064.0,14665.429,152556.0,137.0,674835.0
IND,Asia,India,2021-01-20,10595660.0,13823.0,14359.0,152718.0,162.0,806484.0
IND,Asia,India,2021-01-21,10610883.0,15223.0,14112.857,152869.0,151.0,1043534.0
IND,Asia,India,2021-01-22,10625428.0,14545.0,13963.571,153032.0,163.0,1390592.0
IND,Asia,India,2021-01-23,10639684.0,14256.0,13834.714,153184.0,152.0,1582201.0
IND,Asia,India,2021-01-24,10654533.0,14849.0,13792.571,153339.0,155.0,1615504.0
IND,Asia,India,2021-01-25,10667736.0,13203.0,13709.0,153470.0,131.0,2023809.0
IND,Asia,India,2021-01-26,10676838.0,9102.0,13571.571,153587.0,117.0,2029480.0
IND,Asia,India,2021-01-27,10689527.0,12689.0,13409.571,153724.0,137.0,2355979.0
IND,Asia,India,2021-01-28,10701193.0,11666.0,12901.429,153847.0,123.0,2928053.0
IND,Asia,India,2021-01-29,10720048.0,18855.0,13517.143,154010.0,163.0,3500027.0
IND,Asia,India,2021-01-30,10733131.0,13083.0,13349.571,154147.0,137.0,3744334.0
IND,Asia,India,2021-01-31,10746183.0,13052.0,13092.857,154274.0,127.0,3758843.0
IND,Asia,India,2021-02-01,10757610.0,11427.0,12839.143,154392.0,118.0,3950156.0
IND,Asia,India,2021-02-02,10766245.0,8635.0,12772.429,154486.0,94.0,4138918.0
IND,Asia,India,2021-02-03,10777284.0,11039.0,12536.714,154596.0,110.0,4449552.0
IND,Asia,India,2021-02-04,10790183.0,12899.0,12712.857,154703.0,107.0,4959445.0
IND,Asia,India,2021-02-05,10802591.0,12408.0,11791.857,154823.0,120.0,5416849.0
IND,Asia,India,2021-02-06,10814304.0,11713.0,11596.143,154918.0,95.0,5775322.0
IND,Asia,India,2021-02-07,10826363.0,12059.0,11454.286,154996.0,78.0,5812362.0
IND,Asia,India,2021-02-08,10838194.0,11831.0,11512.0,155080.0,84.0,6259008.0
IND,Asia,India,2021-02-09,10847304.0,9110.0,11579.857,155158.0,78.0,6611561.0
IND,Asia,India,2021-02-10,10858371.0,11067.0,11583.857,155252.0,94.0,7017114.0
IND,Asia,India,2021-02-11,10871294.0,12923.0,11587.286,155360.0,108.0,7505010.0
IND,Asia,India,2021-02-12,10880603.0,9309.0,11144.571,155447.0,87.0,7967647.0
IND,Asia,India,2021-02-13,10892746.0,12143.0,11206.0,155550.0,103.0,8052454.0
IND,Asia,India,2021-02-15,10916589.0,11649.0,11199.286,155732.0,90.0,8516771.0
IND,Asia,India,2021-02-16,10925710.0,9121.0,11200.857,155813.0,81.0,8857341.0
IND,Asia,India,2021-02-17,10937320.0,11610.0,11278.429,155913.0,100.0,9186757.0
IND,Asia,India,2021-02-18,10950201.0,12881.0,11272.429,156014.0,101.0,9846523.0
IND,Asia,India,2021-02-19,10963394.0,13193.0,11827.286,156111.0,97.0,10449942.0
IND,Asia,India,2021-02-20,10977387.0,13993.0,12091.571,156212.0,101.0,10838323.0
IND,Asia,India,2021-02-21,10991651.0,14264.0,12387.286,156302.0,90.0,11085173.0
IND,Asia,India,2021-02-22,11005850.0,14199.0,12751.571,156385.0,83.0,11424094.0
IND,Asia,India,2021-02-23,11016434.0,10584.0,12960.571,156463.0,78.0,11907392.0
IND,Asia,India,2021-02-24,11030176.0,13742.0,13265.143,156567.0,104.0,12366633.0
IND,Asia,India,2021-02-25,11046914.0,16738.0,13816.143,156705.0,138.0,13067047.0
IND,Asia,India,2021-02-26,11063491.0,16577.0,14299.571,156825.0,120.0,13756940.0
IND,Asia,India,2021-02-27,11079979.0,16488.0,14656.0,156938.0,113.0,14242547.0
IND,Asia,India,2021-02-28,11096731.0,16752.0,15011.429,157051.0,113.0,14301266.0
IND,Asia,India,2021-03-01,11112241.0,15510.0,15198.714,157157.0,106.0,14854136.0
IND,Asia,India,2021-03-02,11124527.0,12286.0,15441.857,157248.0,91.0,15620749.0
IND,Asia,India,2021-03-03,11139516.0,14989.0,15620.0,157346.0,98.0,16616048.0
IND,Asia,India,2021-03-04,11156923.0,17407.0,15715.571,157435.0,89.0,18005503.0
IND,Asia,India,2021-03-05,11173761.0,16838.0,15752.857,157548.0,113.0,19497704.0
IND,Asia,India,2021-03-06,11192088.0,18327.0,16015.571,157656.0,108.0,20922344.0
IND,Asia,India,2021-03-07,11210799.0,18711.0,16295.429,157756.0,100.0,20989010.0
IND,Asia,India,2021-03-08,11229398.0,18599.0,16736.714,157853.0,97.0,23008733.0
IND,Asia,India,2021-03-09,11244786.0,15388.0,17179.857,157930.0,77.0,24367906.0
IND,Asia,India,2021-03-10,11262707.0,17921.0,17598.714,158063.0,133.0,25685011.0
IND,Asia,India,2021-03-11,11285561.0,22854.0,18376.857,158189.0,126.0,26164920.0
IND,Asia,India,2021-03-12,11308846.0,23285.0,19297.857,158306.0,117.0,28218457.0
IND,Asia,India,2021-03-13,11333728.0,24882.0,20234.286,158446.0,140.0,29738409.0
IND,Asia,India,2021-03-14,11359048.0,25320.0,21178.429,158607.0,161.0,29908038.0
IND,Asia,India,2021-03-15,11385339.0,26291.0,22277.286,158725.0,118.0,32947432.0
IND,Asia,India,2021-03-16,11409831.0,24492.0,23577.857,158856.0,131.0,35064536.0
IND,Asia,India,2021-03-17,11438734.0,28903.0,25146.714,159044.0,188.0,37143255.0
IND,Asia,India,2021-03-18,11474605.0,35871.0,27006.286,159216.0,172.0,39339817.0
IND,Asia,India,2021-03-19,11514331.0,39726.0,29355.0,159370.0,154.0,42063392.0
IND,Asia,India,2021-03-20,11555284.0,40953.0,31650.857,159558.0,188.0,44603841.0
IND,Asia,India,2021-03-21,11599130.0,43846.0,34297.429,159755.0,197.0,45065998.0
IND,Asia,India,2021-03-22,11646081.0,46951.0,37248.857,159967.0,212.0,48494594.0
IND,Asia,India,2021-03-23,11686796.0,40715.0,39566.429,160166.0,199.0,50841286.0
IND,Asia,India,2021-03-24,11734058.0,47262.0,42189.143,160441.0,275.0,53145709.0
IND,Asia,India,2021-03-25,11787534.0,53476.0,44704.143,160692.0,251.0,55504440.0
IND,Asia,India,2021-03-26,11846652.0,59118.0,47474.429,160949.0,257.0,58109773.0
IND,Asia,India,2021-03-27,11908910.0,62258.0,50518.0,161240.0,291.0,60269782.0
IND,Asia,India,2021-03-28,11971624.0,62714.0,53213.429,161552.0,312.0,60530435.0
IND,Asia,India,2021-03-29,12039644.0,68020.0,56223.286,161843.0,291.0,61113354.0
IND,Asia,India,2021-03-30,12095855.0,56211.0,58437.0,162114.0,271.0,63054353.0
IND,Asia,India,2021-03-31,12149335.0,53480.0,59325.286,162468.0,354.0,65117896.0
IND,Asia,India,2021-04-01,12221665.0,72330.0,62018.714,162927.0,459.0,68789138.0
IND,Asia,India,2021-04-02,12303131.0,81466.0,65211.286,163396.0,469.0,73054295.0
IND,Asia,India,2021-04-03,12392260.0,89129.0,69050.0,164110.0,714.0,75979651.0
IND,Asia,India,2021-04-04,12485509.0,93249.0,73412.143,164623.0,513.0,79105163.0
IND,Asia,India,2021-04-05,12589067.0,103558.0,78489.0,165101.0,478.0,83110926.0
IND,Asia,India,2021-04-06,12686049.0,96982.0,84313.429,165547.0,446.0,87077474.0
IND,Asia,India,2021-04-07,12801785.0,115736.0,93207.143,166177.0,630.0,90198673.0
IND,Asia,India,2021-04-08,12928574.0,126789.0,100987.0,166862.0,685.0,94334262.0
IND,Asia,India,2021-04-09,13060542.0,131968.0,108201.571,167642.0,780.0,98075160.0
IND,Asia,India,2021-04-10,13205926.0,145384.0,116238.0,168436.0,794.0,101595147.0
IND,Asia,India,2021-04-11,13358805.0,152879.0,124756.571,169275.0,839.0,104528565.0
IND,Asia,India,2021-04-12,13527717.0,168912.0,134092.857,170179.0,904.0,108533085.0
IND,Asia,India,2021-04-13,13689453.0,161736.0,143343.429,171058.0,879.0,111179578.0
IND,Asia,India,2021-04-14,13873825.0,184372.0,153148.571,172085.0,1027.0,114493238.0
IND,Asia,India,2021-04-15,14074564.0,200739.0,163712.857,173123.0,1038.0,117223509.0
IND,Asia,India,2021-04-16,14291917.0,217353.0,175910.714,174308.0,1185.0,119937641.0
IND,Asia,India,2021-04-17,14526609.0,234692.0,188669.0,175649.0,1341.0,122622590.0
IND,Asia,India,2021-04-18,14788109.0,261500.0,204186.286,177150.0,1501.0,123852566.0
IND,Asia,India,2021-04-19,15061919.0,273810.0,219171.714,178769.0,1619.0,127129113.0
IND,Asia,India,2021-04-21,15616130.0,295041.0,248900.714,182553.0,2023.0,129646105.0
IND,Asia,India,2021-04-22,15930965.0,314835.0,265200.143,184657.0,2104.0,132754608.0
IND,Asia,India,2021-04-25,16960172.0,349691.0,310294.714,192311.0,2767.0,139185173.0
IND,Asia,India,2021-04-26,17313163.0,352991.0,321606.286,195123.0,2812.0,142524947.0
IND,Asia,India,2021-04-27,17636307.0,323144.0,330745.429,197894.0,2771.0,144879233.0
IND,Asia,India,2021-04-28,17997267.0,360960.0,340162.429,201187.0,3293.0,147053392.0
IND,Asia,India,2021-04-29,18376524.0,379257.0,349365.571,204832.0,3645.0,149268772.0
IND,Asia,India,2021-04-30,18762976.0,386452.0,357040.143,208330.0,3498.0,151998107.0
IND,Asia,India,2021-05-01,19164969.0,401993.0,364926.857,211853.0,3523.0,153626325.0
IND,Asia,India,2021-05-02,19557457.0,392488.0,371040.714,215542.0,3689.0,154211511.0
IND,Asia,India,2021-05-03,19925604.0,368147.0,373205.857,218959.0,3417.0,156082136.0
IND,Asia,India,2021-05-04,20282833.0,357229.0,378075.143,222408.0,3449.0,157750752.0
IND,Asia,India,2021-05-05,20665148.0,382315.0,381125.857,226188.0,3780.0,159931238.0
IND,Asia,India,2021-05-06,21077410.0,412262.0,385840.857,230168.0,3980.0,162603603.0
IND,Asia,India,2021-05-07,21491598.0,414188.0,389803.143,234083.0,3915.0,165190000.0
IND,Asia,India,2021-05-08,21892676.0,401078.0,389672.429,238270.0,4187.0,167493857.0
IND,Asia,India,2021-05-09,22296414.0,403738.0,391279.571,242362.0,4092.0,168304868.0
IND,Asia,India,2021-05-10,22662575.0,366161.0,390995.857,246116.0,3754.0,171098918.0
IND,Asia,India,2021-05-11,22992517.0,329942.0,387097.714,249992.0,3876.0,173862643.0
IND,Asia,India,2021-05-12,23340938.0,348421.0,382255.714,254197.0,4205.0,176045577.0
IND,Asia,India,2021-05-13,23703665.0,362727.0,375179.286,258317.0,4120.0,178361846.0
IND,Asia,India,2021-05-14,24046809.0,343144.0,365030.143,262317.0,4000.0,179646413.0
IND,Asia,India,2021-05-15,24372907.0,326098.0,354318.714,266207.0,3890.0,181544536.0
IND,Asia,India,2021-05-16,24684077.0,311170.0,341094.714,270284.0,4077.0,182251006.0
IND,Asia,India,2021-05-17,24965463.0,281386.0,328984.0,274390.0,4106.0,183817204.0
IND,Asia,India,2021-05-18,25228996.0,263533.0,319497.0,278719.0,4329.0,185191602.0
IND,Asia,India,2021-05-19,25496330.0,267334.0,307913.143,283248.0,4529.0,186410600.0
IND,Asia,India,2021-05-20,25772440.0,276110.0,295539.286,287122.0,3874.0,187886885.0
IND,Asia,India,2021-05-22,26289290.0,257299.0,273769.0,295525.0,4194.0,190842497.0
IND,Asia,India,2021-05-23,26530132.0,240842.0,263722.143,299266.0,3741.0,191719240.0
IND,Asia,India,2021-05-24,26752447.0,222315.0,255283.429,303720.0,4454.0,194165711.0
IND,Asia,India,2021-05-25,26948874.0,196427.0,245696.857,307231.0,3511.0,195506779.0
IND,Asia,India,2021-05-26,27157795.0,208921.0,237352.143,311388.0,4157.0,198425615.0
IND,Asia,India,2021-05-27,27369093.0,211298.0,228093.286,315235.0,3847.0,201203166.0
IND,Asia,India,2021-05-28,27555457.0,186364.0,217638.0,318895.0,3660.0,203166802.0
IND,Asia,India,2021-05-29,27729247.0,173790.0,205708.143,322512.0,3617.0,207088953.0
IND,Asia,India,2021-05-30,27894800.0,165553.0,194952.571,325972.0,3460.0,208665123.0
IND,Asia,India,2021-05-31,28047534.0,152734.0,185012.429,329100.0,3128.0,210449895.0
IND,Asia,India,2021-06-01,28175044.0,127510.0,175167.143,331895.0,2795.0,213135738.0
IND,Asia,India,2021-06-02,28307832.0,132788.0,164291.0,335102.0,3207.0,215678166.0
IND,Asia,India,2021-06-03,28441986.0,134154.0,153270.429,337989.0,2887.0,218344384.0
IND,Asia,India,2021-06-04,28574350.0,132364.0,145556.143,340702.0,2713.0,223607768.0
IND,Asia,India,2021-06-05,28694879.0,120529.0,137947.429,344082.0,3380.0,225571144.0
IND,Asia,India,2021-06-06,28809339.0,114460.0,130648.429,346759.0,2677.0,228041045.0
IND,Asia,India,2021-06-07,28909975.0,100636.0,123205.857,349186.0,2427.0,230490652.0
IND,Asia,India,2021-06-08,28996473.0,86498.0,117347.0,351309.0,2123.0,233680929.0
IND,Asia,India,2021-06-09,29089069.0,92596.0,111605.286,353528.0,2219.0,236856505.0
IND,Asia,India,2021-06-10,29183121.0,94052.0,105876.429,359676.0,6148.0,240281903.0
IND,Asia,India,2021-06-11,29274823.0,91702.0,100067.571,363079.0,3403.0,243703242.0
IND,Asia,India,2021-06-12,29359155.0,84332.0,94896.571,367081.0,4002.0,246188067.0
IND,Asia,India,2021-06-13,29439989.0,80834.0,90092.857,370384.0,3303.0,249430416.0
IND,Asia,India,2021-06-14,29510410.0,70421.0,85776.429,374305.0,3921.0,252760364.0
IND,Asia,India,2021-06-15,29570881.0,60471.0,82058.286,377031.0,2726.0,255305366.0
IND,Asia,India,2021-06-16,29633105.0,62224.0,77719.429,379573.0,2542.0,258325900.0
IND,Asia,India,2021-06-17,29700313.0,67208.0,73884.571,381903.0,2330.0,262970250.0
IND,Asia,India,2021-06-18,29762793.0,62480.0,69710.0,383490.0,1587.0,266355940.0
IND,Asia,India,2021-06-19,29823546.0,60753.0,66341.571,385137.0,1647.0,270908312.0
IND,Asia,India,2021-06-20,29881965.0,58419.0,63139.429,386713.0,1576.0,274286599.0
IND,Asia,India,2021-06-21,29935221.0,53256.0,60687.286,388135.0,1422.0,283313942.0
IND,Asia,India,2021-06-22,29977861.0,42640.0,58140.0,389302.0,1167.0,289855456.0
IND,Asia,India,2021-06-23,30028709.0,50848.0,56514.857,390660.0,1358.0,293370338.0
IND,Asia,India,2021-06-24,30082778.0,54069.0,54637.857,391981.0,1321.0,300054027.0
IND,Asia,India,2021-06-25,30134445.0,51667.0,53093.143,393310.0,1329.0,306661528.0
IND,Asia,India,2021-06-26,30183143.0,48698.0,51371.0,394493.0,1183.0,314841384.0
IND,Asia,India,2021-06-27,30233183.0,50040.0,50174.0,395751.0,1258.0,318030412.0
IND,Asia,India,2021-06-28,30279331.0,46148.0,49158.571,396730.0,979.0,321423578.0
IND,Asia,India,2021-06-29,30316897.0,37566.0,48433.714,397637.0,907.0,327423913.0
IND,Asia,India,2021-06-30,30362848.0,45951.0,47734.143,398454.0,817.0,329158139.0
IND,Asia,India,2021-07-01,30411634.0,48786.0,46979.429,399459.0,1005.0,334741649.0
IND,Asia,India,2021-07-02,30458251.0,46617.0,46258.0,400312.0,853.0,335671794.0
IND,Asia,India,2021-07-03,30502362.0,44111.0,45602.714,401050.0,738.0,344300590.0
IND,Asia,India,2021-07-04,30545433.0,43071.0,44607.143,402005.0,955.0,347378550.0
IND,Asia,India,2021-07-05,30585229.0,39796.0,43699.714,402728.0,723.0,351229497.0
IND,Asia,India,2021-07-06,30619932.0,34703.0,43290.714,403281.0,553.0,354307646.0
IND,Asia,India,2021-07-07,30663665.0,43733.0,42973.857,404211.0,930.0,358070763.0
IND,Asia,India,2021-07-08,30709557.0,45892.0,42560.429,405028.0,817.0,368991222.0
IND,Asia,India,2021-07-10,30795716.0,42766.0,41907.714,407145.0,1206.0,376032586.0
IND,Asia,India,2021-07-11,30837222.0,41506.0,41684.143,408040.0,895.0,377352501.0
IND,Asia,India,2021-07-12,30874376.0,37154.0,41306.714,408764.0,724.0,381467646.0
IND,Asia,India,2021-07-13,30907282.0,32906.0,41050.0,410784.0,2020.0,387697935.0
IND,Asia,India,2021-07-14,30946074.0,38792.0,40344.143,411408.0,624.0,391340491.0
IND,Asia,India,2021-07-15,30987880.0,41806.0,39760.429,411989.0,581.0,395343767.0
IND,Asia,India,2021-07-16,31026829.0,38949.0,39125.571,412531.0,542.0,399695879.0
IND,Asia,India,2021-07-17,31064908.0,38079.0,38456.0,413091.0,560.0,404931715.0
IND,Asia,India,2021-07-19,31144229.0,38164.0,38550.429,414108.0,499.0,411846401.0
IND,Asia,India,2021-07-20,31174322.0,30093.0,38148.571,414482.0,374.0,415472455.0
IND,Asia,India,2021-07-21,31216337.0,42015.0,38609.0,418480.0,3998.0,417851151.0
IND,Asia,India,2021-07-22,31257720.0,41383.0,38548.571,418987.0,507.0,423417030.0
IND,Asia,India,2021-07-23,31293062.0,35342.0,38033.286,419470.0,483.0,427882261.0
IND,Asia,India,2021-07-24,31332159.0,39097.0,38178.714,420016.0,546.0,433150864.0
IND,Asia,India,2021-07-25,31371901.0,39742.0,37976.571,420551.0,535.0,435196001.0
IND,Asia,India,2021-07-26,31411262.0,39361.0,38147.571,420967.0,416.0,441912395.0
IND,Asia,India,2021-07-27,31440951.0,29689.0,38089.857,421382.0,415.0,446156659.0
IND,Asia,India,2021-07-28,31484605.0,43654.0,38324.0,422022.0,640.0,450706257.0
IND,Asia,India,2021-07-29,31528114.0,43509.0,38627.714,422662.0,640.0,456033754.0
IND,Asia,India,2021-07-30,31572344.0,44230.0,39897.429,423217.0,555.0,461518479.0
IND,Asia,India,2021-08-01,31655824.0,41831.0,40560.429,424351.0,541.0,472223639.0
IND,Asia,India,2021-08-03,31726507.0,30549.0,40793.714,425195.0,422.0,485286570.0
IND,Asia,India,2021-08-04,31769132.0,42625.0,40646.714,425757.0,562.0,489342295.0
IND,Asia,India,2021-08-05,31812114.0,42982.0,40571.429,426290.0,533.0,495327595.0
IND,Asia,India,2021-08-06,31856757.0,44643.0,40630.429,426754.0,464.0,501009609.0
IND,Asia,India,2021-08-07,31895385.0,38628.0,40198.857,427371.0,617.0,506810492.0
IND,Asia,India,2021-08-08,31934455.0,39070.0,39804.429,427862.0,491.0,508664759.0
IND,Asia,India,2021-08-09,31969954.0,35499.0,39142.286,428309.0,447.0,514500268.0
IND,Asia,India,2021-08-10,31998158.0,28204.0,38807.286,428682.0,373.0,519080524.0
IND,Asia,India,2021-08-11,32036511.0,38353.0,38197.0,429179.0,497.0,523671019.0
IND,Asia,India,2021-08-13,32117826.0,40120.0,37295.571,430254.0,585.0,536189903.0
IND,Asia,India,2021-08-14,32156493.0,38667.0,37301.143,430732.0,478.0,543846290.0
IND,Asia,India,2021-08-16,32225513.0,32937.0,36508.429,431642.0,417.0,550520038.0
IND,Asia,India,2021-08-17,32250679.0,25166.0,36074.429,432079.0,437.0,556520316.0
IND,Asia,India,2021-08-18,32285857.0,35178.0,35620.857,432519.0,440.0,562151515.0
IND,Asia,India,2021-08-19,32322258.0,36401.0,34936.0,433049.0,530.0,566595708.0
IND,Asia,India,2021-08-20,32358829.0,36571.0,34429.0,433589.0,540.0,573205464.0
IND,Asia,India,2021-08-21,32393286.0,34457.0,33827.571,433964.0,375.0,576365820.0
IND,Asia,India,2021-08-22,32424234.0,30948.0,33094.0,434367.0,403.0,580771824.0
IND,Asia,India,2021-08-23,32449306.0,25072.0,31970.429,434756.0,389.0,582239230.0
IND,Asia,India,2021-08-24,32474773.0,25467.0,32013.429,435110.0,354.0,588731504.0
IND,Asia,India,2021-08-25,32512366.0,37593.0,32358.429,435758.0,648.0,597923238.0
IND,Asia,India,2021-08-26,32558530.0,46164.0,33753.143,436365.0,607.0,604391211.0
IND,Asia,India,2021-08-27,32603188.0,44658.0,34908.429,436861.0,496.0,615540527.0
IND,Asia,India,2021-08-28,32649947.0,46759.0,36665.857,437370.0,509.0,625864766.0
IND,Asia,India,2021-08-29,32695030.0,45083.0,38685.143,437830.0,460.0,632587851.0
IND,Asia,India,2021-08-30,32737939.0,42909.0,41233.286,438210.0,380.0,639305611.0
IND,Asia,India,2021-08-31,32768880.0,30941.0,42015.286,438560.0,350.0,644799225.0
IND,Asia,India,2021-09-01,32810845.0,41965.0,42639.857,439020.0,460.0,661576916.0
IND,Asia,India,2021-09-02,32857937.0,47092.0,42772.429,439529.0,509.0,669775627.0
IND,Asia,India,2021-09-03,32903289.0,45352.0,42871.571,439895.0,366.0,675654935.0
IND,Asia,India,2021-09-04,32945907.0,42618.0,42280.0,440225.0,330.0,677744969.0
IND,Asia,India,2021-09-05,32988673.0,42766.0,41949.0,440533.0,308.0,684515513.0
IND,Asia,India,2021-09-06,33027621.0,38948.0,41383.143,440752.0,219.0,688453563.0
IND,Asia,India,2021-09-07,33058843.0,31222.0,41423.286,441042.0,290.0,699668404.0
IND,Asia,India,2021-09-08,33096718.0,37875.0,40839.0,441411.0,369.0,710550810.0
IND,Asia,India,2021-09-09,33139981.0,43263.0,40292.0,441749.0,338.0,720910239.0
IND,Asia,India,2021-09-10,33174954.0,34973.0,38809.286,442009.0,260.0,724114731.0
IND,Asia,India,2021-09-11,33208330.0,33376.0,37489.0,442317.0,308.0,733428972.0
IND,Asia,India,2021-09-12,33236921.0,28591.0,35464.0,442655.0,338.0,740278136.0
IND,Asia,India,2021-09-13,33264175.0,27254.0,33793.429,442874.0,219.0,750284569.0
IND,Asia,India,2021-09-14,33289579.0,25404.0,32962.286,443213.0,339.0,752714069.0
IND,Asia,India,2021-09-15,33316755.0,27176.0,31433.857,443497.0,284.0,761350715.0
IND,Asia,India,2021-09-16,33347325.0,30570.0,29620.571,443928.0,431.0,771341641.0
IND,Asia,India,2021-09-17,33381728.0,34403.0,29539.143,444248.0,320.0,777387850.0
IND,Asia,India,2021-09-18,33417390.0,35662.0,29865.714,444529.0,281.0,796015119.0
IND,Asia,India,2021-09-19,33448163.0,30773.0,30177.429,444838.0,309.0,804778696.0
IND,Asia,India,2021-09-20,33478419.0,30256.0,30606.286,445133.0,295.0,812232516.0
IND,Asia,India,2021-09-21,33504534.0,26115.0,30707.857,445385.0,252.0,821836262.0
IND,Asia,India,2021-09-22,33531498.0,26964.0,30677.571,445768.0,383.0,827297973.0
IND,Asia,India,2021-09-23,33563421.0,31923.0,30870.857,446050.0,282.0,837239837.0
IND,Asia,India,2021-09-24,33594803.0,31382.0,30439.286,446368.0,318.0,847653817.0
IND,Asia,India,2021-09-25,33624419.0,29616.0,29575.571,446658.0,290.0,852156699.0
IND,Asia,India,2021-09-26,33652745.0,28326.0,29226.0,446918.0,260.0,855791746.0
IND,Asia,India,2021-09-27,33678786.0,26041.0,28623.857,447194.0,276.0,868774116.0
IND,Asia,India,2021-09-28,33697581.0,18795.0,27578.143,447373.0,179.0,873244661.0
IND,Asia,India,2021-09-29,33716451.0,18870.0,26421.857,447751.0,378.0,879692465.0
IND,Asia,India,2021-09-30,33739980.0,23529.0,25222.714,448062.0,311.0,886425292.0
IND,Asia,India,2021-10-01,33766707.0,26727.0,24557.714,448339.0,277.0,893203984.0
IND,Asia,India,2021-10-02,33791061.0,24354.0,23806.0,448573.0,234.0,901004270.0
IND,Asia,India,2021-10-03,33813903.0,22842.0,23022.571,448817.0,244.0,906155473.0
IND,Asia,India,2021-10-04,33834702.0,20799.0,22273.714,448997.0,180.0,911080329.0
IND,Asia,India,2021-10-05,33853048.0,18346.0,22209.571,449260.0,263.0,918129250.0
IND,Asia,India,2021-10-06,33871881.0,18833.0,22204.286,449538.0,278.0,923526951.0
IND,Asia,India,2021-10-07,33894312.0,22431.0,22047.429,449856.0,318.0,927173859.0
IND,Asia,India,2021-10-08,33915569.0,21257.0,21266.0,450127.0,271.0,935219767.0
IND,Asia,India,2021-10-09,33935309.0,19740.0,20606.857,450375.0,248.0,943033918.0
IND,Asia,India,2021-10-10,33953475.0,18166.0,19938.857,450589.0,214.0,951139832.0
IND,Asia,India,2021-10-11,33971607.0,18132.0,19557.857,450782.0,193.0,954908095.0
IND,Asia,India,2021-10-12,33985920.0,14313.0,18981.714,450963.0,181.0,961339629.0
IND,Asia,India,2021-10-13,34001743.0,15823.0,18551.714,451189.0,226.0,965904347.0
IND,Asia,India,2021-10-14,34020730.0,18987.0,18059.714,451435.0,246.0,968362051.0
IND,Asia,India,2021-10-15,34037592.0,16862.0,17431.857,451814.0,379.0,971163447.0
IND,Asia,India,2021-10-16,34053573.0,15981.0,16894.857,451980.0,166.0,972686142.0
IND,Asia,India,2021-10-17,34067719.0,14146.0,16320.571,452124.0,144.0,976344696.0
IND,Asia,India,2021-10-18,34081315.0,13596.0,15672.571,452290.0,166.0,978954738.0
IND,Asia,India,2021-10-19,34094373.0,13058.0,15493.286,452454.0,164.0,987113051.0
IND,Asia,India,2021-10-20,34108996.0,14623.0,15321.857,452651.0,197.0,997399032.0
IND,Asia,India,2021-10-21,34127450.0,18454.0,15245.714,452811.0,160.0,1003204289.0
IND,Asia,India,2021-10-22,34143236.0,15786.0,15092.0,453042.0,231.0,1009945663.0
IND,Asia,India,2021-10-23,34159562.0,16326.0,15141.286,453708.0,666.0,1013637431.0
IND,Asia,India,2021-10-24,34175468.0,15906.0,15392.714,454269.0,561.0,1022267850.0
IND,Asia,India,2021-10-25,34189774.0,14306.0,15494.143,454712.0,443.0,1024149949.0
IND,Asia,India,2021-10-26,34202202.0,12428.0,15404.143,455068.0,356.0,1030850079.0
IND,Asia,India,2021-10-27,34215653.0,13451.0,15236.714,455653.0,585.0,1036568410.0
IND,Asia,India,2021-10-28,34231809.0,16156.0,14908.429,456386.0,733.0,1042458533.0
IND,Asia,India,2021-10-29,34246157.0,14348.0,14703.0,457191.0,805.0,1051708635.0
IND,Asia,India,2021-10-30,34260470.0,14313.0,14415.429,457740.0,549.0,1058489433.0
IND,Asia,India,2021-10-31,34273300.0,12830.0,13976.0,458186.0,446.0,1062631351.0
IND,Asia,India,2021-11-01,34285814.0,12514.0,13720.0,458437.0,251.0,1067654329.0
IND,Asia,India,2021-11-02,34296237.0,10423.0,13433.571,458880.0,443.0,1069718646.0
IND,Asia,India,2021-11-03,34308140.0,11903.0,13212.429,459191.0,311.0,1075059421.0
IND,Asia,India,2021-11-04,34321025.0,12885.0,12745.143,459652.0,461.0,1077107323.0
IND,Asia,India,2021-11-05,34333754.0,12729.0,12513.857,459873.0,221.0,1077793623.0
IND,Asia,India,2021-11-06,34344683.0,10929.0,12030.429,460265.0,392.0,1080177477.0
IND,Asia,India,2021-11-07,34355536.0,10853.0,11748.0,460791.0,526.0,1083142285.0
IND,Asia,India,2021-11-08,34366987.0,11451.0,11596.143,461057.0,266.0,1088236037.0
IND,Asia,India,2021-11-09,34377113.0,10126.0,11553.714,461389.0,332.0,1092148139.0
IND,Asia,India,2021-11-10,34388579.0,11466.0,11491.286,461849.0,460.0,1097806371.0
IND,Asia,India,2021-11-11,34401670.0,13091.0,11520.714,462189.0,340.0,1102775592.0
IND,Asia,India,2021-11-12,34414186.0,12516.0,11490.286,462690.0,501.0,1111423316.0
IND,Asia,India,2021-11-13,34426036.0,11850.0,11621.857,463245.0,555.0,1119180353.0
IND,Asia,India,2021-11-14,34437307.0,11271.0,11681.571,463530.0,285.0,1122889436.0
IND,Asia,India,2021-11-15,34447536.0,10229.0,11507.0,463655.0,125.0,1126981490.0
